Handle,Title,Option1Name,Option1Value,Option2Name,size,Category,SUB,Vendor,SKU,Cost,Retail,Location,Onhand,ExtCost,ExtRetail
etnies-joslin-vulc-shoe-black-gum,Joslin Vulc Shoe - Black/Gum,Color,Black/Gum,Size,8.5,Men's Footwear,Shoes,Etnies,2019250-0321202-01850,$42.50 ,$84.99 ,Rancho,1,$42.50 ,$84.99 
etnies-joslin-vulc-shoe-black-gum,Joslin Vulc Shoe - Black/Gum,Color,Black/Gum,Size,9,Men's Footwear,Shoes,Etnies,2019250-0321202-01900,$42.50 ,$84.99 ,Redlands,3,$127.50 ,$254.97 
etnies-joslin-vulc-shoe-black-gum,Joslin Vulc Shoe - Black/Gum,Color,Black/Gum,Size,11,Men's Footwear,Shoes,Etnies,2019250-0321202-01110,$42.50 ,$84.99 ,Rancho,1,$42.50 ,$84.99 
etnies-joslin-vulc-shoe-black-gum,Joslin Vulc Shoe - Black/Gum,Color,Black/Gum,Size,9.5,Men's Footwear,Shoes,Etnies,2019250-0321202-01950,$42.50 ,$84.99 ,Redlands,1,$42.50 ,$84.99 
etnies-joslin-vulc-shoe-black-gum,Joslin Vulc Shoe - Black/Gum,Color,Black/Gum,Size,9.5,Men's Footwear,Shoes,Etnies,2019250-0321202-01950,$42.50 ,$84.99 ,Temecula,1,$42.50 ,$84.99 
etnies-marana-slip-x-rad-shoe-red-white-gum,Marana Slip x Rad Shoe - Red/White/Gum,Color,Red/White/Gum,Size,11,Men's Footwear,Shoes,Etnies,2019250-1021103-05110,$35.00 ,$69.99 ,Temecula,1,$35.00 ,$69.99 
etnies-marana-slip-x-rad-shoe-red-white-gum,Marana Slip x Rad Shoe - Red/White/Gum,Color,Red/White/Gum,Size,10.5,Men's Footwear,Shoes,Etnies,2019250-1021103-05105,$35.00 ,$69.99 ,Rancho,2,$70.00 ,$139.98 
etnies-marana-slip-x-rad-shoe-red-white-gum,Marana Slip x Rad Shoe - Red/White/Gum,Color,Red/White/Gum,Size,11,Men's Footwear,Shoes,Etnies,2019250-1021103-05110,$35.00 ,$69.99 ,Rancho,3,$105.00 ,$209.97 
etnies-marana-slip-x-rad-shoe-red-white-gum,Marana Slip x Rad Shoe - Red/White/Gum,Color,Red/White/Gum,Size,11.5,Men's Footwear,Shoes,Etnies,2019250-1021103-05115,$35.00 ,$69.99 ,Rancho,2,$70.00 ,$139.98 
etnies-marana-slip-x-rad-shoe-red-white-gum,Marana Slip x Rad Shoe - Red/White/Gum,Color,Red/White/Gum,Size,12,Men's Footwear,Shoes,Etnies,2019250-1021103-05120,$35.00 ,$69.99 ,Rancho,3,$105.00 ,$209.97 
etnies-marana-slip-x-rad-shoe-red-white-gum,Marana Slip x Rad Shoe - Red/White/Gum,Color,Red/White/Gum,Size,8,Men's Footwear,Shoes,Etnies,2019250-1021103-05800,$35.00 ,$69.99 ,Rancho,2,$70.00 ,$139.98 
etnies-marana-slip-x-rad-shoe-red-white-gum,Marana Slip x Rad Shoe - Red/White/Gum,Color,Red/White/Gum,Size,9,Men's Footwear,Shoes,Etnies,2019250-1021103-05900,$35.00 ,$69.99 ,Rancho,3,$105.00 ,$209.97 
etnies-marana-slip-x-rad-shoe-red-white-gum,Marana Slip x Rad Shoe - Red/White/Gum,Color,Red/White/Gum,Size,9.5,Men's Footwear,Shoes,Etnies,2019250-1021103-05950,$35.00 ,$69.99 ,Rancho,3,$105.00 ,$209.97 
etnies-marana-slip-x-rad-shoe-red-white-gum,Marana Slip x Rad Shoe - Red/White/Gum,Color,Red/White/Gum,Size,8.5,Men's Footwear,Shoes,Etnies,2019250-1021103-05850,$35.00 ,$69.99 ,Rancho,3,$105.00 ,$209.97 
etnies-marana-slip-x-rad-shoe-red-white-gum,Marana Slip x Rad Shoe - Red/White/Gum,Color,Red/White/Gum,Size,10,Men's Footwear,Shoes,Etnies,2019250-1021103-05100,$35.00 ,$69.99 ,Rancho,3,$105.00 ,$209.97 
etnies-marana-slip-xlt-shoe-black-white,Marana Slip XLT Shoe - Black/White,Color,Black/White,Size,11,Men's Footwear,Shoes,Etnies,2019250-1021104-01110,$40.00 ,$79.99 ,Temecula,6,$240.00 ,$479.94 
etnies-marana-slip-xlt-shoe-black-white,Marana Slip XLT Shoe - Black/White,Color,Black/White,Size,11,Men's Footwear,Shoes,Etnies,2019250-1021104-01110,$40.00 ,$79.99 ,Rancho,3,$120.00 ,$239.97 
etnies-marana-slip-xlt-shoe-black-white,Marana Slip XLT Shoe - Black/White,Color,Black/White,Size,11,Men's Footwear,Shoes,Etnies,2019250-1021104-01110,$40.00 ,$79.99 ,Redlands,1,$40.00 ,$79.99 
etnies-marana-slip-xlt-shoe-black-white,Marana Slip XLT Shoe - Black/White,Color,Black/White,Size,10.5,Men's Footwear,Shoes,Etnies,2019250-1021104-01105,$40.00 ,$79.99 ,Temecula,6,$240.00 ,$479.94 
etnies-marana-slip-xlt-shoe-black-white,Marana Slip XLT Shoe - Black/White,Color,Black/White,Size,10.5,Men's Footwear,Shoes,Etnies,2019250-1021104-01105,$40.00 ,$79.99 ,Rancho,3,$120.00 ,$239.97 
etnies-marana-slip-xlt-shoe-black-white,Marana Slip XLT Shoe - Black/White,Color,Black/White,Size,10.5,Men's Footwear,Shoes,Etnies,2019250-1021104-01105,$40.00 ,$79.99 ,Redlands,2,$80.00 ,$159.98 
etnies-marana-slip-xlt-shoe-black-white,Marana Slip XLT Shoe - Black/White,Color,Black/White,Size,10,Men's Footwear,Shoes,Etnies,2019250-1021104-01100,$40.00 ,$79.99 ,Temecula,4,$160.00 ,$319.96 
etnies-marana-slip-xlt-shoe-black-white,Marana Slip XLT Shoe - Black/White,Color,Black/White,Size,10,Men's Footwear,Shoes,Etnies,2019250-1021104-01100,$40.00 ,$79.99 ,Redlands,3,$120.00 ,$239.97 
etnies-marana-slip-xlt-shoe-black-white,Marana Slip XLT Shoe - Black/White,Color,Black/White,Size,10,Men's Footwear,Shoes,Etnies,2019250-1021104-01100,$40.00 ,$79.99 ,Rancho,3,$120.00 ,$239.97 
etnies-marana-slip-xlt-shoe-black-white,Marana Slip XLT Shoe - Black/White,Color,Black/White,Size,11.5,Men's Footwear,Shoes,Etnies,2019250-1021104-01115,$40.00 ,$79.99 ,Redlands,1,$40.00 ,$79.99 
etnies-marana-shoe-grey-black-gum,Marana Shoe - Grey/Black/Gum,Color,Grey/Black/Gum,Size,9,Men's Footwear,Shoes,Etnies,2019250-1121201-03900,$45.00 ,$89.99 ,Temecula,1,$45.00 ,$89.99 
etnies-marana-shoe-grey-black-gum,Marana Shoe - Grey/Black/Gum,Color,Grey/Black/Gum,Size,10,Men's Footwear,Shoes,Etnies,2019250-1121201-03100,$45.00 ,$89.99 ,Rancho,3,$135.00 ,$269.97 
etnies-marana-shoe-grey-black-gum,Marana Shoe - Grey/Black/Gum,Color,Grey/Black/Gum,Size,9.5,Men's Footwear,Shoes,Etnies,2019250-1121201-03950,$45.00 ,$89.99 ,Redlands,1,$45.00 ,$89.99 
etnies-marana-shoe-grey-black-gum,Marana Shoe - Grey/Black/Gum,Color,Grey/Black/Gum,Size,11,Men's Footwear,Shoes,Etnies,2019250-1121201-03110,$45.00 ,$89.99 ,Redlands,2,$90.00 ,$179.98 
etnies-marana-shoe-grey-black-gum,Marana Shoe - Grey/Black/Gum,Color,Grey/Black/Gum,Size,10.5,Men's Footwear,Shoes,Etnies,2019250-1121201-03105,$45.00 ,$89.99 ,Temecula,1,$45.00 ,$89.99 
etnies-marana-shoe-grey-black-gum,Marana Shoe - Grey/Black/Gum,Color,Grey/Black/Gum,Size,10.5,Men's Footwear,Shoes,Etnies,2019250-1121201-03105,$45.00 ,$89.99 ,Rancho,1,$45.00 ,$89.99 
etnies-marana-shoe-grey-black-gum,Marana Shoe - Grey/Black/Gum,Color,Grey/Black/Gum,Size,10,Men's Footwear,Shoes,Etnies,2019250-1121201-03100,$45.00 ,$89.99 ,Temecula,3,$135.00 ,$269.97 
etnies-marana-shoe-grey-black-gum,Marana Shoe - Grey/Black/Gum,Color,Grey/Black/Gum,Size,8.5,Men's Footwear,Shoes,Etnies,2019250-1121201-03850,$45.00 ,$89.99 ,Rancho,-1,($45.00),($89.99)
etnies-marana-shoe-grey-black-gum,Marana Shoe - Grey/Black/Gum,Color,Grey/Black/Gum,Size,12,Men's Footwear,Shoes,Etnies,2019250-1121201-03120,$45.00 ,$89.99 ,Redlands,1,$45.00 ,$89.99 
etnies-marana-shoe-grey-black-gum,Marana Shoe - Grey/Black/Gum,Color,Grey/Black/Gum,Size,8,Men's Footwear,Shoes,Etnies,2019250-1121201-03800,$45.00 ,$89.99 ,Temecula,1,$45.00 ,$89.99 
straye-logan-shoe-carbon-black,Logan Shoe - Carbon/Black,Color,Carbon/Black,Size,11.5,Men's Footwear,Shoes,Straye,2020050-1020104-03115,$27.50 ,$54.99 ,Rancho,1,$27.50 ,$54.99 
straye-logan-shoe-carbon-black,Logan Shoe - Carbon/Black,Color,Carbon/Black,Size,12,Men's Footwear,Shoes,Straye,2020050-1020104-03120,$27.50 ,$54.99 ,Rancho,2,$55.00 ,$109.98 
straye-logan-shoe-carbon-black,Logan Shoe - Carbon/Black,Color,Carbon/Black,Size,8,Men's Footwear,Shoes,Straye,2020050-1020104-03800,$27.50 ,$54.99 ,Temecula,1,$27.50 ,$54.99 
straye-logan-shoe-carbon-black,Logan Shoe - Carbon/Black,Color,Carbon/Black,Size,8,Men's Footwear,Shoes,Straye,2020050-1020104-03800,$27.50 ,$54.99 ,Rancho,4,$110.00 ,$219.96 
straye-logan-shoe-carbon-black,Logan Shoe - Carbon/Black,Color,Carbon/Black,Size,10,Men's Footwear,Shoes,Straye,2020050-1020104-03100,$27.50 ,$54.99 ,Rancho,1,$27.50 ,$54.99 
straye-logan-shoe-carbon-black,Logan Shoe - Carbon/Black,Color,Carbon/Black,Size,10.5,Men's Footwear,Shoes,Straye,2020050-1020104-03105,$27.50 ,$54.99 ,Rancho,1,$27.50 ,$54.99 
straye-logan-shoe-carbon-black,Logan Shoe - Carbon/Black,Color,Carbon/Black,Size,11,Men's Footwear,Shoes,Straye,2020050-1020104-03110,$27.50 ,$54.99 ,Rancho,5,$137.50 ,$274.95 
straye-logan-shoe-carbon-black,Logan Shoe - Carbon/Black,Color,Carbon/Black,Size,9,Men's Footwear,Shoes,Straye,2020050-1020104-03900,$27.50 ,$54.99 ,Rancho,2,$55.00 ,$109.98 
straye-logan-shoe-carbon-black,Logan Shoe - Carbon/Black,Color,Carbon/Black,Size,9.5,Men's Footwear,Shoes,Straye,2020050-1020104-03950,$27.50 ,$54.99 ,Temecula,1,$27.50 ,$54.99 
straye-logan-shoe-carbon-black,Logan Shoe - Carbon/Black,Color,Carbon/Black,Size,12,Men's Footwear,Shoes,Straye,2020050-1020104-03120,$27.50 ,$54.99 ,Temecula,-1,($27.50),($54.99)
batch45012,SIMPLE SLIDE,Color,BLACK,Size,10,Women's Footwear,Slides,Volcom,2115955-0321107-01100,$14.00 ,$27.99 ,Rancho,1,$14.00 ,$27.99 
batch45012,SIMPLE SLIDE,Color,BLACK,Size,6,Women's Footwear,Slides,Volcom,2115955-0321107-01600,$14.00 ,$27.99 ,Temecula,-1,($14.00),($27.99)
batch45012,SIMPLE SLIDE,Color,BLACK,Size,5,Women's Footwear,Slides,Volcom,2115955-0321107-01500,$14.00 ,$27.99 ,Rancho,1,$14.00 ,$27.99 
batch45012,SIMPLE SLIDE,Color,BLACK,Size,7,Women's Footwear,Slides,Volcom,2115955-0321107-01700,$14.00 ,$27.99 ,Rancho,1,$14.00 ,$27.99 
batch45012,SIMPLE SLIDE,Color,BLACK,Size,9,Women's Footwear,Slides,Volcom,2115955-0321107-01900,$14.00 ,$27.99 ,Rancho,1,$14.00 ,$27.99 
batch45018,SIMPLE SLIDE,Color,TAN,Size,5,Women's Footwear,Slides,Volcom,2115955-0321108-03500,$14.00 ,$27.99 ,Rancho,2,$28.00 ,$55.98 
batch45018,SIMPLE SLIDE,Color,TAN,Size,6,Women's Footwear,Slides,Volcom,2115955-0321108-03600,$14.00 ,$27.99 ,Temecula,1,$14.00 ,$27.99 
batch45018,SIMPLE SLIDE,Color,TAN,Size,6,Women's Footwear,Slides,Volcom,2115955-0321108-03600,$14.00 ,$27.99 ,Rancho,3,$42.00 ,$83.97 
batch45012,SIMPLE SLIDE,Color,BLACK,Size,6,Women's Footwear,Slides,Volcom,2115955-0321107-01600,$14.00 ,$27.99 ,Rancho,4,$56.00 ,$111.96 
batch45012,SIMPLE SLIDE,Color,BLACK,Size,7,Women's Footwear,Slides,Volcom,2115955-0321107-01700,$14.00 ,$27.99 ,Temecula,1,$14.00 ,$27.99 
active-lock-up-wheels-white,Lock Up Wheels - White,Color,White,Size,54 mm,Skate,Wheels,Active,4010078-0620106-02540,$11.00 ,$24.99 ,Redlands,74,$814.00 ,"$1,849.26 "
active-lock-up-wheels-white,Lock Up Wheels - White,Color,White,Size,54 mm,Skate,Wheels,Active,4010078-0620106-02540,$11.00 ,$24.99 ,Rancho,132,"$1,452.00 ","$3,298.68 "
active-lock-up-wheels-white,Lock Up Wheels - White,Color,White,Size,56 mm,Skate,Wheels,Active,4010078-0620106-02560,$11.00 ,$24.99 ,Rancho,1,$11.00 ,$24.99 
active-lock-up-wheels-white,Lock Up Wheels - White,Color,White,Size,52 mm,Skate,Wheels,Active,4010078-0620106-02520,$11.00 ,$24.99 ,Temecula,18,$198.00 ,$449.82 
active-lock-up-wheels-white,Lock Up Wheels - White,Color,White,Size,50 mm,Skate,Wheels,Active,4010078-0620106-02500,$11.00 ,$24.99 ,Redlands,48,$528.00 ,"$1,199.52 "
active-lock-up-wheels-white,Lock Up Wheels - White,Color,White,Size,50 mm,Skate,Wheels,Active,4010078-0620106-02500,$11.00 ,$24.99 ,Temecula,50,$550.00 ,"$1,249.50 "
active-lock-up-wheels-white,Lock Up Wheels - White,Color,White,Size,54 mm,Skate,Wheels,Active,4010078-0620106-02540,$11.00 ,$24.99 ,Temecula,-2,($22.00),($49.98)
active-lock-up-wheels-white,Lock Up Wheels - White,Color,White,Size,52 mm,Skate,Wheels,Active,4010078-0620106-02520,$11.00 ,$24.99 ,Rancho,203,"$2,233.00 ","$5,072.97 "
active-lock-up-wheels-white,Lock Up Wheels - White,Color,White,Size,52 mm,Skate,Wheels,Active,4010078-0620106-02520,$11.00 ,$24.99 ,Redlands,23,$253.00 ,$574.77 
active-lock-up-wheels-white,Lock Up Wheels - White,Color,White,Size,50 mm,Skate,Wheels,Active,4010078-0620106-02500,$11.00 ,$24.99 ,Rancho,43,$473.00 ,"$1,074.57 "
volcom-solver-denim-vintage-blue,Solver Denim - Vintage Blue,color,Vintage Blue,size,38,Men's Apparel,Pants,Volcom,1015910-0121305-09380,$35.00 ,$69.99 ,Redlands,1,$35.00 ,$69.99 
volcom-solver-denim-vintage-blue,Solver Denim - Vintage Blue,color,Vintage Blue,size,28,Men's Apparel,Pants,Volcom,1015910-0121305-09280,$35.00 ,$69.99 ,Rancho,2,$70.00 ,$139.98 
volcom-solver-denim-vintage-blue,Solver Denim - Vintage Blue,color,Vintage Blue,size,28,Men's Apparel,Pants,Volcom,1015910-0121305-09280,$35.00 ,$69.99 ,Temecula,2,$70.00 ,$139.98 
volcom-solver-denim-vintage-blue,Solver Denim - Vintage Blue,color,Vintage Blue,size,36,Men's Apparel,Pants,Volcom,1015910-0121305-09360,$35.00 ,$69.99 ,Temecula,1,$35.00 ,$69.99 
volcom-solver-denim-vintage-blue,Solver Denim - Vintage Blue,color,Vintage Blue,size,34,Men's Apparel,Pants,Volcom,1015910-0121305-09340,$35.00 ,$69.99 ,Rancho,2,$70.00 ,$139.98 
volcom-solver-denim-vintage-blue,Solver Denim - Vintage Blue,color,Vintage Blue,size,34,Men's Apparel,Pants,Volcom,1015910-0121305-09340,$35.00 ,$69.99 ,Temecula,-1,($35.00),($69.99)
volcom-solver-denim-vintage-blue,Solver Denim - Vintage Blue,color,Vintage Blue,size,30,Men's Apparel,Pants,Volcom,1015910-0121305-09300,$35.00 ,$69.99 ,Temecula,5,$175.00 ,$349.95 
volcom-solver-denim-vintage-blue,Solver Denim - Vintage Blue,color,Vintage Blue,size,30,Men's Apparel,Pants,Volcom,1015910-0121305-09300,$35.00 ,$69.99 ,Redlands,2,$70.00 ,$139.98 
volcom-solver-denim-vintage-blue,Solver Denim - Vintage Blue,color,Vintage Blue,size,30,Men's Apparel,Pants,Volcom,1015910-0121305-09300,$35.00 ,$69.99 ,Rancho,1,$35.00 ,$69.99 
volcom-solver-denim-vintage-blue,Solver Denim - Vintage Blue,color,Vintage Blue,size,28,Men's Apparel,Pants,Volcom,1015910-0121305-09280,$35.00 ,$69.99 ,Redlands,3,$105.00 ,$209.97 
